file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_centroid,spectral_bandwidth,spectral_contrast,tempo,mean,std_dev,skewness,kurtosis,label
blues.00019.wav,-236.67947,138.4056,-4.930479,47.6545,5.1578503,8.887806,0.48740575,-3.788342,-14.984866,10.428946,-0.3413841,0.7833589,1.7809838,0.19479887,0.19424139,0.15759373,0.2542765,0.34069908,0.14696783,0.13919757,0.24395072,0.4377345,0.55457735,0.25228742,0.17302035,1195.4981309471507,1481.0226384301282,21.48142240646454,123.046875,-0.00019150789,0.11006479,0.017247174675774548,3.106933457891807,blues
blues.00020.wav,-230.36378,127.07773,7.114696,39.767056,1.9217218,17.410606,-5.626918,8.2406645,-18.116041,13.844725,-3.7571108,2.579849,-4.3167143,0.24969853,0.1725493,0.21799386,0.2924686,0.49619138,0.24927711,0.22601503,0.34278342,0.38807407,0.29929033,0.28331286,0.414544,1390.3828142454302,1911.21837782118,20.070311047305943,135.99917763157896,-9.565019e-05,0.09054865,-0.023069272573325268,6.790700037133908,blues
blues.00021.wav,-264.67126,138.85434,11.167329,48.523926,14.904312,20.586437,3.2061763,1.2635795,-15.839373,15.975112,3.358218,-1.5066409,1.8969209,0.23314044,0.16188845,0.18005443,0.2177101,0.38677168,0.55786777,0.45691478,0.44296703,0.40354618,0.2966896,0.28413838,0.23403352,1046.775126610449,1481.055846648495,22.14452413296216,99.38401442307692,-8.2542174e-05,0.11600697,-0.035991228245863705,3.215622891428831,blues
blues.00022.wav,-233.96312,136.14453,3.306636,48.930626,8.705184,13.989511,5.3627157,0.4101892,-13.483557,16.860369,5.134752,-2.2307274,3.9538214,0.38983425,0.23306346,0.21168084,0.25654742,0.3292299,0.49539053,0.35581505,0.3201649,0.28152817,0.31771588,0.2505592,0.23779835,1155.869256708864,1497.9367164622327,22.283468346590055,95.703125,-6.7428875e-05,0.128651,-0.06373003016597568,3.344423478170185,blues
blues.00023.wav,-227.2558,137.76518,-14.502317,63.57536,5.6017485,11.988769,1.8891491,-1.8709356,-7.618036,-2.4516423,-2.8980217,-9.433825,-10.939208,0.20817874,0.2739207,0.18811938,0.20792684,0.48324555,0.22903046,0.12468963,0.16487424,0.28213856,0.65106374,0.36538818,0.19110774,1210.1413910383174,1497.6767028673225,21.831998001921807,184.5703125,-0.00013810454,0.118200995,0.060570771942931693,3.315475986592795,blues
blues.00024.wav,-274.37683,130.40738,-6.357467,70.38822,13.269664,9.472181,7.7330894,-1.2365493,-0.5709878,-2.2971628,3.7794154,0.085482076,-0.9368571,0.30598637,0.23333077,0.23136055,0.175069,0.2053039,0.23783104,0.117815435,0.08231535,0.1275633,0.29739895,0.60925746,0.53360415,1120.1665687071636,1448.122767904381,21.713855710074803,103.359375,-0.000112603644,0.10035875,0.21321570344187835,4.13083180934742,blues
blues.00025.wav,-249.31532,131.00032,0.67786974,66.704155,17.911272,4.623277,6.603809,1.2421156,1.4099408,-1.5849273,-0.97253853,-3.5726154,-2.9297993,0.24255449,0.20957917,0.26647526,0.18082726,0.23675506,0.30517632,0.1357452,0.11208092,0.17639194,0.4370688,0.7760873,0.4126381,1109.3207630441668,1463.1107858840894,21.024439017340487,92.28515625,-9.1323e-06,0.105229564,0.0311525940086784,5.393069155742117,blues
blues.00026.wav,-284.64056,108.80131,9.085319,51.198063,18.07189,7.6021547,8.755716,2.354091,0.0033673658,2.2484956,4.1991253,-3.283064,1.6176826,0.37540948,0.24692558,0.21814579,0.14881718,0.20565744,0.36973113,0.2006213,0.1537838,0.19790982,0.2496526,0.46667793,0.50955707,1198.8570176825062,1573.309953310918,21.951863061544785,83.35433467741936,-9.928623e-05,0.1090794,0.07059828628502705,12.141142968294602,blues
blues.00027.wav,-228.20984,130.32317,-23.311424,70.20095,1.1310546,7.584427,0.9005108,1.9828154,-6.1644154,-9.382748,-2.56378,-4.5257525,-0.2604644,0.39006543,0.23868655,0.28065106,0.24534844,0.41357574,0.29710382,0.20207985,0.12528217,0.16353567,0.21445328,0.33187908,0.5615291,1392.0263572927074,1494.8775639502585,23.022582339356838,92.28515625,-0.00010670071,0.10666124,0.10836063453656838,2.1957234085377992,blues
blues.00028.wav,-248.98882,139.05774,-16.27087,57.13715,20.188509,10.186956,4.5429106,0.331072,-7.8745794,-3.4545712,-2.6574361,-2.8329575,-0.90465844,0.29118368,0.22086829,0.25875145,0.17773196,0.2109194,0.30962658,0.16718782,0.10157474,0.16208439,0.33741462,0.59938693,0.4765993,1115.5894796268246,1398.722658897419,21.39915213534348,103.359375,-3.2283675e-05,0.118491106,0.6643724592609367,5.721015834375832,blues
blues.00029.wav,-233.72897,101.19028,17.647955,23.734173,2.0825467,25.936394,-16.956385,15.084952,-22.273954,4.38161,-23.201656,-6.050581,-5.067927,0.26921853,0.35695508,0.4736796,0.43120912,0.28164554,0.22594431,0.20370929,0.22682087,0.24057113,0.31929258,0.17705655,0.16014047,1648.8848322083286,2190.0464211359326,26.44973954872011,129.19921875,5.3614676e-06,0.14275436,-0.11868530066725304,2.1451127489028723,blues
blues.00030.wav,-206.93233,117.80414,23.241365,28.308992,-1.126013,18.867395,-21.973022,17.844067,-25.595348,2.139523,-17.782476,-8.011028,-17.610441,0.24562277,0.16386972,0.19971715,0.27159357,0.29270834,0.46752834,0.3755134,0.38632494,0.22245218,0.1629758,0.20574151,0.16624272,1379.0236797531356,2003.7311331314502,26.842612191972552,151.99908088235293,4.2825986e-06,0.17920263,-0.11309130812187357,0.6714879354667334,blues
blues.00031.wav,-221.87302,110.8554,18.636082,30.92296,3.2964358,22.585636,-20.40369,12.121834,-26.332514,-4.367301,-26.395552,-13.047178,-12.667627,0.13404496,0.28729895,0.44929618,0.3312368,0.1556701,0.10285584,0.19868523,0.28701684,0.24915189,0.41897184,0.24752298,0.18285924,1330.6062681557469,1973.2623612410227,27.926870947618056,151.99908088235293,1.2993837e-06,0.16172054,-0.24054601322410435,0.7631406743958751,blues
blues.00032.wav,-288.7327,105.90115,18.776207,23.682646,5.6820407,25.54894,-13.463248,12.437668,-11.963671,1.5746145,-15.640524,-6.632071,-11.693039,0.35346487,0.21886383,0.19670102,0.18280253,0.22355972,0.29604757,0.31156403,0.43498302,0.2772199,0.24801259,0.29694486,0.27406594,1309.7746510229813,1883.25814994079,26.981117527939926,143.5546875,2.627496e-06,0.11922294,-0.2139830098997619,2.131592902935492,blues
blues.00033.wav,-238.96988,108.68233,34.158817,30.20716,-0.49822125,27.279755,-21.377928,14.166391,-24.509224,-1.8904003,-28.051817,-11.25711,-16.457558,0.3122582,0.21676712,0.17699014,0.15533994,0.24401121,0.45676175,0.31697577,0.23535432,0.21037857,0.26926452,0.28182495,0.25340793,1430.602840242115,2075.718550083771,27.157653999674856,151.99908088235293,-4.105892e-06,0.14144231,-0.09152084017074313,0.8431203785490431,blues
blues.00034.wav,-217.18364,105.78522,15.602848,25.24884,-1.4500507,30.19327,-17.716621,17.319042,-27.213608,4.338282,-20.0573,-10.700285,-14.228785,0.23813908,0.3260149,0.4690566,0.38127306,0.24755786,0.23872112,0.19899224,0.21244027,0.23597267,0.31411546,0.15829185,0.12548213,1537.076161948368,2157.2970666776923,26.878570737625594,184.5703125,2.1986873e-06,0.14734066,-0.13758329606836173,1.1708432621398446,blues
blues.00035.wav,-171.79478,120.28173,15.331755,21.094315,-5.3954434,24.185543,-24.130846,18.545135,-22.342924,1.3107386,-20.765268,-4.991692,-17.108126,0.19496994,0.17143929,0.2522893,0.29602486,0.3384179,0.37865353,0.2936967,0.2937795,0.28503644,0.3573254,0.398264,0.19942853,1507.1579850499309,2096.930874279644,26.87460985527842,129.19921875,2.4720478e-06,0.18273754,-0.10063359531024245,0.638839797243484,blues
blues.00036.wav,-200.18538,116.348595,17.990738,25.287697,0.28717083,24.193773,-22.253931,11.182934,-26.854319,-7.637254,-24.876745,-12.010829,-17.024942,0.2655186,0.13945214,0.13098149,0.1486283,0.2569229,0.50042033,0.27031165,0.12934016,0.17691457,0.24980728,0.31713808,0.21448469,1247.5800479447862,1907.8212456462707,27.35683917475016,151.99908088235293,-1.4526186e-06,0.20932955,-0.15276445139275566,0.5313115142750537,blues
blues.00037.wav,-328.56018,102.70981,19.872597,26.714405,7.1520658,22.708387,-6.9570885,12.789707,-10.729283,-0.442599,-12.386709,-8.909131,-9.215009,0.3207976,0.12669596,0.087898366,0.19910593,0.34085965,0.62303275,0.3518537,0.1993755,0.20562696,0.1780145,0.16849686,0.18225129,1188.4732078138645,1683.0974006147,26.60517225385806,123.046875,1.0503712e-06,0.08380436,-0.06357786338243743,4.871818480706499,blues
blues.00038.wav,-192.69032,111.157486,21.351843,26.396648,-0.64950144,23.48705,-25.476696,16.92198,-16.971931,5.785404,-25.736197,-5.0530734,-17.632252,0.12085096,0.10098543,0.1766867,0.35551724,0.26488572,0.2445787,0.2912397,0.3112276,0.34623528,0.31755844,0.4433919,0.21700136,1514.1569585845884,2140.992473926622,27.18981215032839,86.1328125,1.8392195e-05,0.17937513,-0.07097888303576268,0.7406266202304881,blues
blues.00039.wav,-301.70804,111.53328,21.896053,16.15057,8.198791,22.081917,-8.601798,1.4827532,-17.07776,-8.343712,-17.01078,-10.576027,-15.687029,0.33036843,0.2263726,0.18004207,0.16491587,0.2833836,0.48251808,0.24697597,0.14491218,0.17791669,0.28696427,0.28422698,0.25558624,1151.310495788512,1709.5320969670431,26.357461993168638,117.45383522727273,-1.0074397e-06,0.100007184,-0.2744005737684111,4.347291978543423,blues
blues.00040.wav,-110.285034,90.71587,-2.5352983,74.0649,-11.763082,39.210945,-13.171311,20.544197,-17.162983,12.81397,-21.437147,5.957196,-8.026906,0.37630004,0.45156258,0.35624105,0.4387537,0.29064685,0.2843313,0.32643673,0.48965845,0.6703291,0.45785666,0.33623815,0.29706192,2272.4696393575086,2356.7258986742127,21.29558759660927,172.265625,-0.006676042,0.13756798,0.0877929086894835,0.8794017757301513,blues
blues.00041.wav,-107.203255,88.49288,-4.1719,55.477848,-8.0177145,38.413597,-6.4136605,28.57575,-19.81994,13.244698,-19.248566,12.076122,-4.582267,0.32435519,0.35894373,0.41985658,0.5677459,0.3037682,0.25161874,0.32462293,0.39394125,0.45353785,0.42700875,0.49112168,0.32718477,2390.421813618198,2463.309240183229,21.787455835076447,129.19921875,-0.0068040453,0.13232142,0.024955329153008545,0.9476858349306649,blues
blues.00042.wav,-159.5804,69.80602,-4.402107,76.845116,3.9148974,45.175888,-4.860274,32.20158,-9.805075,7.809358,-21.826738,9.69575,-2.5847607,0.4521309,0.48424736,0.34599462,0.24868527,0.31243393,0.36518,0.4260392,0.36129722,0.32953656,0.3444246,0.39552635,0.46685934,2301.5769168965485,2367.5022763134966,23.41613689668428,89.10290948275862,-0.00682027,0.11313917,-0.02503983662707958,0.8107007930647057,blues
blues.00043.wav,-109.1407,100.619644,-8.666454,47.35473,-6.568465,39.617756,-8.521924,29.572609,-16.594837,13.170881,-24.213415,6.5830193,-8.652447,0.44768164,0.31520995,0.32252783,0.3675151,0.40888056,0.36729553,0.4638841,0.38013318,0.41949356,0.38528574,0.39022136,0.5190848,2155.845202161907,2371.9955858441676,20.792140054278352,129.19921875,-0.006487537,0.1323254,0.20870472383192093,1.549790045256274,blues
blues.00044.wav,-109.53125,86.9288,-8.606026,64.480484,-6.3028755,43.645935,-8.295385,28.543201,-14.081493,8.137968,-21.48412,11.087112,-5.0953035,0.31810436,0.43621957,0.43415254,0.46491626,0.31475988,0.261172,0.32775137,0.35019955,0.4804888,0.46842122,0.49790016,0.327324,2279.0311186490426,2375.2320905788447,21.72947209117237,135.99917763157896,-0.006839269,0.13786863,0.00593143090584588,0.29845181539309706,blues
blues.00045.wav,-163.24342,89.783844,12.974768,80.69835,3.663785,39.734093,-5.409266,26.490929,-13.169032,2.7055442,-20.547697,6.011405,-2.906491,0.41381457,0.37687907,0.32688084,0.3764836,0.31558502,0.28809077,0.3601863,0.4306947,0.54467344,0.57058346,0.63430923,0.5180443,1739.118783072362,2290.362915529216,21.932531870293687,129.19921875,-0.006947942,0.15055013,0.0018148204024345483,0.615235160945133,blues
blues.00046.wav,-182.60481,90.67421,14.12465,67.552986,2.6751466,38.430412,-8.419177,24.123713,-13.794528,4.8405757,-16.67912,5.8271174,-5.146392,0.29647738,0.4197432,0.42353314,0.48035726,0.36376086,0.26509038,0.34946552,0.401727,0.5101566,0.45477006,0.39039877,0.3008005,1913.013075046242,2361.665525153213,21.417668303403808,123.046875,-0.0066202744,0.10690929,-0.05252386785368961,1.647651767626904,blues
blues.00047.wav,-149.96422,93.663895,6.347334,71.49793,-8.129108,36.19368,-9.783754,17.647097,-21.112293,-0.13059248,-22.204636,5.426575,-7.464398,0.3112671,0.46003094,0.27093488,0.3213555,0.53822833,0.30848095,0.33225122,0.31158987,0.43027207,0.2554289,0.21250436,0.28472668,2013.0124617688698,2310.092635589126,22.390800203345826,151.99908088235293,-0.006770694,0.11439014,0.011154235899217787,0.5919339845907312,blues
blues.00048.wav,-106.39663,102.66919,-20.160875,59.366917,-9.960423,33.70237,-14.18707,23.524563,-13.328021,16.00551,-18.926495,7.8249483,-7.797836,0.32967398,0.39710772,0.4182035,0.46897772,0.2986713,0.2749344,0.32680327,0.3841669,0.45961663,0.40061358,0.4727809,0.32255533,2148.129104035022,2204.0829869674467,21.605656746321955,123.046875,-0.006697479,0.12743555,0.13823605202835193,1.0666444944690872,blues
blues.00049.wav,-255.96312,110.83974,21.46607,67.558914,4.2955728,43.095005,-4.5027637,10.435257,-8.718684,1.6503065,-20.581207,-2.4358413,-7.146028,0.27479947,0.3655129,0.34684718,0.32899842,0.21967797,0.23847559,0.18782447,0.17453854,0.21840057,0.256801,0.42240766,0.2968334,1318.6118508553823,1904.7518035841686,22.541136990310008,123.046875,-0.0063865944,0.090900086,0.02069774123852539,0.22006183870546847,blues
blues.00050.wav,-83.02948,107.10441,-25.338032,57.1057,0.07983578,34.69768,-11.060306,20.54429,-11.203026,14.825527,-10.235623,12.548191,-9.764642,0.42400154,0.31038332,0.385088,0.42760634,0.45190713,0.36471468,0.40603894,0.3022854,0.32726085,0.3941402,0.44227254,0.5764098,1945.2525228542231,2081.7630299360785,21.129625914283714,135.99917763157896,-3.7854683e-05,0.1929361,-0.18376345843023045,1.471244692833083,blues
blues.00051.wav,-55.631004,114.9514,-37.04922,64.900314,-7.1699824,15.256333,-16.24762,18.646315,-9.762152,21.460814,-5.662462,12.79181,-16.540878,0.27404577,0.29794067,0.3634238,0.48127338,0.5492942,0.41529775,0.3545472,0.39159578,0.44056383,0.38723397,0.38174227,0.38746777,1977.0957174136204,1927.7012073969408,21.551083514143315,99.38401442307692,-4.5394823e-05,0.20096442,-0.029921619720920334,0.45003159655965863,blues
blues.00052.wav,-225.26271,117.62649,-14.538812,64.79437,12.911807,19.036669,10.6702,9.886925,-2.3937404,11.683764,1.5412837,3.0635996,-7.6256156,0.40404314,0.29733893,0.24487229,0.19055516,0.26871732,0.3311711,0.42022818,0.62333596,0.4282259,0.29901314,0.2724881,0.28810453,1443.7501126322204,1670.688954737605,22.66250568600891,151.99908088235293,-4.1250474e-05,0.11302395,0.013738884593622354,5.268115720847339,blues
blues.00053.wav,-76.74658,105.751114,-43.19778,60.959892,-8.785326,21.246374,-12.868538,18.610828,-11.409451,14.548588,-6.0564647,12.733198,-9.375089,0.42372707,0.46389112,0.4356216,0.4424356,0.30335948,0.39098874,0.5002803,0.39927363,0.41707554,0.36342362,0.40568224,0.40354973,2171.3957422720478,1954.254740024489,21.655523657663327,103.359375,-4.230624e-05,0.17890994,-0.11974824797877184,1.8347745019362751,blues
blues.00054.wav,-57.94169,109.0066,-36.21867,64.044914,1.4201571,26.318415,-17.484892,20.42565,-9.550732,18.168362,-6.064984,13.87447,-11.29574,0.36975545,0.47393718,0.5470837,0.47986808,0.50483334,0.38611668,0.40727532,0.42249277,0.49911517,0.5493525,0.42881048,0.36591515,2030.617038436817,1987.1997406909852,20.875630527631674,89.10290948275862,-4.343888e-05,0.20964822,-0.10734337423017766,1.066691299305858,blues
blues.00055.wav,-98.7711,104.79962,-35.097168,60.695198,-2.8405914,22.22947,-7.831078,19.035414,-11.572287,17.017876,-5.3780265,12.197646,-9.955082,0.42450806,0.37567297,0.39725196,0.31798834,0.47179353,0.47938922,0.53114086,0.56827646,0.402319,0.40514144,0.41315278,0.40991664,2031.9933849222396,1976.354122455005,21.22791949133843,135.99917763157896,-1.5849733e-05,0.17083201,-0.041935339560352086,2.1986225993031727,blues
blues.00056.wav,-145.29242,102.850784,-12.567546,56.993618,2.2211058,26.614082,-4.29843,17.341423,-8.0161295,15.237474,-6.9487624,7.4706607,-10.477944,0.29452562,0.2719219,0.40109476,0.40661636,0.51840186,0.41502264,0.43759352,0.41844678,0.37715596,0.390699,0.34149614,0.41902235,1811.5485980815154,2052.0015654552462,23.36077036388954,161.4990234375,-3.305294e-05,0.14929275,-0.105469065125093,2.922785224682559,blues
blues.00057.wav,-92.73328,115.32343,-35.068222,57.875343,1.8522311,26.61314,-14.536868,22.12833,-8.207464,11.016058,-5.649425,7.2786427,-10.204165,0.41203645,0.36025056,0.40030438,0.42995495,0.48683348,0.46076602,0.51223606,0.38315815,0.3502968,0.37509114,0.40792203,0.5142142,1886.957781353486,1913.241048733102,21.249488748373345,92.28515625,-3.3759905e-05,0.18587548,-0.16148005459712397,1.4660966482417814,blues
blues.00058.wav,-95.44059,105.23433,-26.953482,60.816486,-4.854668,21.543472,-13.520524,12.13553,-20.231928,12.156194,-5.2262135,10.267819,-9.4598,0.349279,0.46345878,0.4121701,0.48248786,0.3060525,0.2815984,0.37192655,0.30505642,0.3382037,0.2933863,0.2872827,0.3909023,2068.3321715132806,2033.9588199378036,22.210304225884016,107.666015625,-3.465727e-05,0.17614396,-0.04397371530160408,2.285342382670981,blues
blues.00059.wav,-86.268684,91.95878,-23.41585,68.26197,-3.8848531,22.747063,-9.897946,16.88897,-11.390699,18.429132,-7.012551,10.759532,-11.943846,0.4520764,0.404515,0.4144081,0.27436647,0.37092325,0.4435491,0.43165007,0.52650654,0.36678395,0.3939457,0.40862724,0.38429418,2235.5723889220876,2099.7993513140095,21.908851963603688,107.666015625,-4.4821267e-05,0.18206735,0.002897194068401079,2.4418540716121298,blues
